943	  95	 159.9	 195.97
944	   0	 179.8	 238.70
945	  83	 130.0	 141.14
946	  72	  79.6	  21.73
947	   1	 144.5	 130.52
948	  38	  17.8	 240.46
949	  92	 191.7	 298.71
950	  68	 152.3	 253.66
951	  50	  44.8	 282.94
952	  30	  51.1	  64.02
953	   3	  82.0	 236.22
954	  87	  38.9	 154.68
955	   9	  56.0	 139.88
956	  64	 189.6	  77.02
957	  89	  63.6	 223.10
958	  81	  36.0	 166.06
959	  83	  83.7	   0.98
960	  33	  34.8	   4.61
961	   9	  27.8	  57.77
962	  97	  98.1	   4.72
963	  50	 158.7	  25.68
964	   5	  31.8	  79.95
965	  94	 176.7	 249.55
966	  17	  40.2	  70.77
967	  94	  61.3	 202.37
968	  78	  82.3	  12.76
969	  85	 175.9	 271.77
970	  47	  28.8	 244.85
971	  47	  93.0	 137.30
972	  60	 123.7	 192.43
973	  24	  49.0	  73.87
974	  33	 105.8	 219.58
975	   9	 158.0	 147.02
976	  31	  44.8	  40.73
977	  46	  51.4	  17.59
978	  78	  47.7	 208.02
979	 100	   2.6	   9.17
980	  47	  43.8	 291.13
981	  19	 176.9	 174.69
982	  25	 143.7	  55.57
983	  24	  46.3	  66.41
984	   4	   3.9	 299.27
985	  89	  56.5	 201.39
986	  91	  44.6	 160.73
987	  70	  46.5	 230.38
988	  66	 110.9	 134.32
989	  11	 114.5	  10.10
990	  82	 143.8	 185.28
991	  83	  91.3	  24.29
992	  74	  97.0	  67.77
993	  45	  53.2	  23.61
994	  80	  59.8	 239.95
995	  71	 114.9	 130.36
996	  46	 106.8	 182.18
997	   2	   8.4	  19.62
998	  26	 142.2	  48.06
999	  61	  24.4	 191.27
1001	  90	  66.0	 228.81
1002	  94	  48.2	 161.42
1003	  40	  72.0	  96.46
1004	   8	 122.9	  44.86
1005	  75	 100.1	  76.63
1006	  14	 178.5	 194.80
1007	  36	   5.5	 208.75
1008	   7	  96.5	 269.52
1009	  61	  27.5	 200.90
1010	  97	  29.2	  95.92
